client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
22732,0,0,0,False,False,2022-08-24
22733,0,0,0,False,False,2022-08-29
22734,0,0,0,False,False,2022-08-17
22735,0,0,0,False,False,2022-08-01
22736,0,0,0,False,False,2022-08-27
22737,0,0,0,False,False,2022-08-26
22738,0,0,0,False,False,2022-08-26
22739,0,0,0,False,False,2022-08-07
22740,0,0,0,False,False,2022-08-21
22741,0,0,0,False,False,2022-08-26
22742,0,0,0,False,False,2022-08-30
22743,0,0,0,False,False,2022-08-04
22744,0,0,0,False,False,2022-08-01
22745,0,0,0,False,False,2022-08-16
22746,0,0,0,False,False,2022-08-21
22747,0,0,0,False,False,2022-08-24
22748,0,0,0,False,False,2022-08-22
22749,0,0,0,False,False,2022-08-06
22750,0,0,0,False,False,2022-08-18
22751,0,0,0,False,False,2022-08-21
22752,0,0,0,False,False,2022-08-26
22753,0,0,0,False,False,2022-08-18
22754,0,0,0,False,False,2022-08-14
22755,0,0,0,False,True,2022-08-25
22756,0,0,0,False,False,2022-08-24
22757,0,0,0,False,False,2022-08-04
22758,0,0,0,False,False,2022-08-13
22759,0,0,0,False,False,2022-08-22
22760,0,0,0,False,False,2022-08-01
22761,0,0,0,False,False,2022-08-07
22762,0,0,0,False,False,2022-08-21
22763,0,0,0,False,False,2022-08-30
22764,0,0,0,False,True,2022-08-03
22765,0,0,0,False,False,2022-08-12
22766,0,0,0,False,False,2022-08-29
22767,0,0,0,False,False,2022-08-31
22768,0,0,0,False,False,2022-08-22
22769,0,0,0,False,False,2022-08-07
22770,0,0,0,False,False,2022-08-02
22771,0,0,0,False,False,2022-08-10
22772,0,0,0,False,False,2022-08-15
22773,0,0,0,False,False,2022-08-15
22774,0,0,0,False,False,2022-08-01
22775,0,0,0,False,False,2022-08-06
22776,0,0,0,False,False,2022-08-16
22777,0,0,0,False,False,2022-08-27
22778,0,0,0,False,False,2022-08-06
22779,0,0,0,False,False,2022-08-07
22780,0,0,0,False,False,2022-08-26
22781,0,0,0,False,False,2022-08-16
22782,0,0,0,False,False,2022-08-04
22783,0,0,0,False,True,2022-08-21
22784,0,0,0,False,False,2022-08-29
22785,0,0,0,False,False,2022-08-07
22786,0,0,0,False,True,2022-08-07
22787,0,0,0,False,False,2022-08-21
22788,0,0,0,False,False,2022-08-14
22789,0,0,0,False,False,2022-08-21
22790,0,0,0,False,False,2022-08-31
22791,0,0,0,False,False,2022-08-30
22792,0,0,0,False,False,2022-08-10
22793,0,0,0,False,False,2022-08-10
22794,0,0,0,False,False,2022-08-15
22795,0,0,0,False,False,2022-08-22
22796,0,0,0,False,False,2022-08-18
22797,0,0,0,False,False,2022-08-03
22798,0,0,0,False,False,2022-08-05
22799,0,0,0,False,False,2022-08-07
22800,0,0,0,False,False,2022-08-31
22801,0,0,0,False,False,2022-08-05
22802,0,0,0,False,False,2022-08-06
22803,0,0,0,False,False,2022-08-27
22804,0,0,0,False,True,2022-08-08
22805,0,0,0,False,False,2022-08-07
22806,0,0,0,False,False,2022-08-21
22807,0,0,0,False,False,2022-08-02
22808,0,0,0,False,False,2022-08-16
22809,0,0,0,False,False,2022-08-15
22810,0,0,0,False,False,2022-08-11
22811,0,0,0,False,False,2022-08-23
22812,0,0,0,False,False,2022-08-13
22813,0,0,0,False,False,2022-08-21
22814,0,0,0,False,False,2022-08-16
22815,0,0,0,False,False,2022-08-18
22816,0,0,0,False,False,2022-08-16
22817,0,0,0,False,False,2022-08-12
22818,0,0,0,False,False,2022-08-09
22819,0,0,0,False,False,2022-08-31
22820,0,0,0,False,False,2022-08-03
22821,0,0,0,False,False,2022-08-27
22822,0,0,0,False,False,2022-08-16
22823,0,0,0,False,False,2022-08-26
22824,0,0,0,False,True,2022-08-20
22825,0,0,0,False,False,2022-08-01
22826,0,0,0,False,False,2022-08-14
22827,0,0,0,False,False,2022-08-08
22828,0,0,0,False,False,2022-08-16
22829,0,0,0,False,False,2022-08-08
22830,0,0,0,False,False,2022-08-22
22831,0,0,0,False,False,2022-08-03
22832,0,0,0,False,False,2022-08-21
22833,0,0,0,False,False,2022-08-14
22834,0,0,0,False,False,2022-08-01
22835,0,0,0,False,False,2022-08-06
22836,0,0,0,False,False,2022-08-04
22837,0,0,0,False,False,2022-08-03
22838,0,0,0,False,False,2022-08-03
22839,0,0,0,False,False,2022-08-18
22840,0,0,0,False,True,2022-08-24
22841,0,0,0,False,False,2022-08-13
22842,0,0,0,False,False,2022-08-29
22843,0,0,0,False,False,2022-08-19
22844,0,0,0,False,False,2022-08-07
22845,0,0,0,False,False,2022-08-15
22846,0,0,0,False,False,2022-08-18
22847,0,0,0,False,False,2022-08-13
22848,0,0,0,False,False,2022-08-05
22849,0,0,0,False,False,2022-08-15
22850,0,0,0,False,False,2022-08-12
22851,0,0,0,False,False,2022-08-02
22852,0,0,0,False,False,2022-08-08
22853,0,0,0,False,False,2022-08-16
22854,0,0,0,False,False,2022-08-03
22855,0,0,0,False,False,2022-08-13
22856,0,0,0,False,False,2022-08-14
22857,0,0,0,False,False,2022-08-08
22858,0,0,0,False,False,2022-08-12
22859,0,0,0,False,True,2022-08-10
22860,0,0,0,False,False,2022-08-08
22861,0,0,0,False,False,2022-08-29
22862,0,0,0,False,False,2022-08-03
22863,0,0,0,False,False,2022-08-05
22864,0,0,0,False,False,2022-08-18
22865,0,0,0,False,False,2022-08-26
22866,0,0,0,False,False,2022-08-08
22867,0,0,0,False,False,2022-08-16
22868,0,0,0,False,False,2022-08-25
22869,0,0,0,False,False,2022-08-19
22870,0,0,0,False,False,2022-08-29
22871,0,0,0,False,False,2022-08-21
22872,0,0,0,False,False,2022-08-26
22873,0,0,0,False,False,2022-08-14
22874,0,0,0,False,False,2022-08-05
22875,0,0,0,False,False,2022-08-06
22876,0,0,0,False,False,2022-08-22
22877,0,0,0,False,False,2022-08-06
22878,0,0,0,False,False,2022-08-06
22879,0,0,0,False,False,2022-08-04
22880,0,0,0,False,False,2022-08-13
22881,0,0,0,False,False,2022-08-30
22882,0,0,0,False,False,2022-08-08
22883,0,0,0,False,False,2022-08-27
22884,0,0,0,False,False,2022-08-01
22885,0,0,0,False,False,2022-08-15
22886,0,0,0,False,False,2022-08-25
22887,0,0,0,False,False,2022-08-20
22888,0,0,0,False,False,2022-08-08
22889,0,0,0,False,False,2022-08-16
22890,0,0,0,False,False,2022-08-25
22891,0,0,0,False,False,2022-08-06
22892,0,0,0,False,False,2022-08-31
22893,0,0,0,False,False,2022-08-08
22894,0,0,0,False,False,2022-08-27
22895,0,0,0,False,False,2022-08-04
22896,0,0,0,False,False,2022-08-15
22897,0,0,0,False,False,2022-08-01
22898,0,0,0,False,False,2022-08-17
22899,0,0,0,False,False,2022-08-21
22900,0,0,0,False,False,2022-08-08
22901,0,0,0,False,False,2022-08-21
22902,0,0,0,False,False,2022-08-19
22903,0,0,0,False,False,2022-08-03
22904,0,0,0,False,True,2022-08-20
22905,0,0,0,False,False,2022-08-24
22906,0,0,0,False,False,2022-08-14
22907,0,0,0,False,False,2022-08-12
22908,0,0,0,False,False,2022-08-22
22909,0,0,0,False,False,2022-08-16
22910,0,0,0,False,False,2022-08-18
22911,0,0,0,False,False,2022-08-21
22912,0,0,0,False,False,2022-08-30
22913,0,0,0,False,False,2022-08-04
22914,0,0,0,False,False,2022-08-03
22915,0,0,0,False,False,2022-08-31
22916,0,0,0,False,False,2022-08-27
22917,0,0,0,False,False,2022-08-06
22918,0,0,0,False,False,2022-08-24
22919,0,0,0,False,False,2022-08-08
22920,0,0,0,False,False,2022-08-20
22921,0,0,0,False,False,2022-08-16
22922,0,0,0,False,False,2022-08-27
22923,0,0,0,False,False,2022-08-14
22924,0,0,0,False,False,2022-08-25
22925,0,0,0,False,False,2022-08-20
22926,0,0,0,False,False,2022-08-21
22927,0,0,0,False,False,2022-08-25
22928,0,0,0,False,False,2022-08-10
22929,0,0,0,False,False,2022-08-11
22930,0,0,0,False,False,2022-08-27
22931,0,0,0,False,False,2022-08-31
22932,0,0,0,False,False,2022-08-21
22933,0,0,0,False,False,2022-08-31
22934,0,0,0,False,False,2022-08-21
22935,0,0,0,False,False,2022-08-19
22936,0,0,0,False,True,2022-08-04
22937,0,0,0,False,False,2022-08-25
22938,0,0,0,False,False,2022-08-30
22939,0,0,0,False,False,2022-08-23
22940,0,0,0,False,False,2022-08-15
22941,0,0,0,False,False,2022-08-09
22942,0,0,0,False,False,2022-08-05
22943,0,0,0,False,False,2022-08-25
22944,0,0,0,False,False,2022-08-08
22945,0,0,0,False,False,2022-08-26
22946,0,0,0,False,False,2022-08-25
22947,0,0,0,False,False,2022-08-13
22948,0,0,0,False,False,2022-08-12
22949,0,0,0,False,False,2022-08-29
22950,0,0,0,False,False,2022-08-27
22951,0,0,0,False,False,2022-08-20
22952,0,0,0,False,False,2022-08-11
22953,0,0,0,False,False,2022-08-04
22954,0,0,0,False,False,2022-08-21
22955,0,0,0,False,False,2022-08-31
22956,0,0,0,False,False,2022-08-21
22957,0,0,0,False,False,2022-08-18
22958,0,0,0,False,False,2022-08-19
22959,0,0,0,False,False,2022-08-21
22960,0,0,0,False,False,2022-08-10
22961,0,0,0,False,False,2022-08-29
22962,0,0,0,False,False,2022-08-14
22963,0,0,0,False,False,2022-08-25
22964,0,0,0,False,True,2022-08-23
22965,0,0,0,False,False,2022-08-12
22966,0,0,0,False,False,2022-08-20
22967,0,0,0,False,False,2022-08-10
22968,0,0,0,False,False,2022-08-30
22969,0,0,0,False,False,2022-08-14
22970,0,0,0,False,False,2022-08-12
22971,0,0,0,False,False,2022-08-05
22972,0,0,0,False,False,2022-08-21
22973,0,0,0,False,False,2022-08-17
22974,0,0,0,False,False,2022-08-07
22975,0,0,0,False,False,2022-08-24
22976,0,0,0,False,False,2022-08-23
22977,0,0,0,False,False,2022-08-02
22978,0,0,0,False,False,2022-08-02
22979,0,0,0,False,False,2022-08-04
22980,0,0,0,False,False,2022-08-23
22981,0,0,0,False,False,2022-08-05
22982,0,0,0,False,False,2022-08-15
22983,0,0,0,False,False,2022-08-26
22984,0,0,0,False,False,2022-08-30
22985,0,0,0,False,False,2022-08-05
22986,0,0,0,False,False,2022-08-22
22987,0,0,0,False,False,2022-08-07
22988,0,0,0,False,False,2022-08-12
22989,0,0,0,False,False,2022-08-06
22990,0,0,0,False,False,2022-08-07
22991,0,0,0,False,False,2022-08-03
22992,0,0,0,False,False,2022-08-25
22993,0,0,0,False,False,2022-08-20
22994,0,0,0,False,False,2022-08-28
22995,0,0,0,False,False,2022-08-26
22996,0,0,0,False,False,2022-08-04
22997,0,0,0,False,True,2022-08-05
22998,0,0,0,False,True,2022-08-25
22999,0,0,0,False,False,2022-08-13
23000,0,0,0,False,False,2022-08-14
23001,0,0,0,False,False,2022-08-31
23002,0,0,0,False,False,2022-08-18
23003,0,0,0,False,False,2022-08-14
23004,0,0,0,False,False,2022-08-16
23005,0,0,0,False,False,2022-08-25
23006,0,0,0,False,False,2022-08-19
23007,0,0,0,False,False,2022-08-23
23008,0,0,0,False,False,2022-08-26
23009,0,0,0,False,False,2022-08-31
23010,0,0,0,False,False,2022-08-08
23011,0,0,0,False,False,2022-08-16
23012,0,0,0,False,False,2022-08-15
23013,0,0,0,False,False,2022-08-24
23014,0,0,0,False,False,2022-08-04
23015,0,0,0,False,True,2022-08-28
23016,0,0,0,False,False,2022-08-31
23017,0,0,0,False,False,2022-08-22
23018,0,0,0,False,False,2022-08-10
23019,0,0,0,False,True,2022-08-05
23020,0,0,0,False,True,2022-08-26
23021,0,0,0,False,False,2022-08-29
23022,0,0,0,False,False,2022-08-06
23023,0,0,0,False,False,2022-08-23
23024,0,0,0,False,False,2022-08-11
23025,0,0,0,False,False,2022-08-07
23026,0,0,0,False,False,2022-08-20
23027,0,0,0,False,False,2022-08-01
23028,0,0,0,False,False,2022-08-24
23029,0,0,0,False,False,2022-08-02
23030,0,0,0,False,False,2022-08-20
23031,0,0,0,False,False,2022-08-26
23032,0,0,0,False,True,2022-08-08
23033,0,0,0,False,False,2022-08-18
23034,0,0,0,False,False,2022-08-15
23035,0,0,0,False,False,2022-08-05
23036,0,0,0,False,False,2022-08-22
23037,0,0,0,False,False,2022-08-11
23038,0,0,0,False,False,2022-08-16
23039,0,0,0,False,False,2022-08-24
23040,0,0,0,False,False,2022-08-13
23041,0,0,0,False,False,2022-08-22
23042,0,0,0,False,False,2022-08-17
23043,0,0,0,False,False,2022-08-02
23044,0,0,0,False,False,2022-08-01
23045,0,0,0,False,False,2022-08-25
23046,0,0,0,False,False,2022-08-27
23047,0,0,0,False,False,2022-08-08
23048,0,0,0,False,False,2022-08-25
23049,0,0,0,False,False,2022-08-28
23050,0,0,0,False,False,2022-08-03
23051,0,0,0,False,False,2022-08-24
23052,0,0,0,False,False,2022-08-21
23053,0,0,0,False,False,2022-08-26
23054,0,0,0,False,False,2022-08-18
23055,0,0,0,False,False,2022-08-23
23056,0,0,0,False,False,2022-08-12
23057,0,0,0,False,False,2022-08-04
23058,0,0,0,False,False,2022-08-20
23059,0,0,0,False,False,2022-08-13
23060,0,0,0,False,False,2022-08-02
23061,0,0,0,False,False,2022-08-31
23062,0,0,0,False,False,2022-08-20
23063,0,0,0,False,False,2022-08-26
23064,0,0,0,False,False,2022-08-11
23065,0,0,0,False,False,2022-08-24
23066,0,0,0,False,False,2022-08-25
23067,0,0,0,False,False,2022-08-02
23068,0,0,0,False,False,2022-08-09
23069,0,0,0,False,False,2022-08-27
23070,0,0,0,False,False,2022-08-28
23071,0,0,0,False,False,2022-08-01
23072,0,0,0,False,False,2022-08-21
23073,0,0,0,False,False,2022-08-27
23074,0,0,0,False,False,2022-08-05
23075,0,0,0,False,False,2022-08-22
23076,0,0,0,False,False,2022-08-08
23077,0,0,0,False,False,2022-08-03
23078,0,0,0,False,False,2022-08-01
23079,0,0,0,False,False,2022-08-22
23080,0,0,0,False,False,2022-08-15
23081,0,0,0,False,False,2022-08-24
23082,0,0,0,False,False,2022-08-03
23083,0,0,0,False,False,2022-08-01
23084,0,0,0,False,False,2022-08-31
23085,0,0,0,False,False,2022-08-11
23086,0,0,0,False,False,2022-08-06
23087,0,0,0,False,False,2022-08-26
23088,0,0,0,False,False,2022-08-01
23089,0,0,0,False,False,2022-08-08
23090,0,0,0,False,False,2022-08-25
23091,0,0,0,False,False,2022-08-19
23092,0,0,0,False,False,2022-08-18
23093,0,0,0,False,False,2022-08-05
23094,0,0,0,False,False,2022-08-13
23095,0,0,0,False,False,2022-08-13
23096,0,0,0,False,False,2022-08-18
23097,0,0,0,False,False,2022-08-04
23098,0,0,0,False,False,2022-08-25
23099,0,0,0,False,False,2022-08-28
23100,0,0,0,False,False,2022-08-26
23101,0,0,0,False,False,2022-08-05
23102,0,0,0,False,False,2022-08-18
23103,0,0,0,False,False,2022-08-06
23104,0,0,0,False,False,2022-08-11
23105,0,0,0,False,False,2022-08-03
23106,0,0,0,False,False,2022-08-01
23107,0,0,0,False,False,2022-08-14
23108,0,0,0,False,False,2022-08-01
23109,0,0,0,False,False,2022-08-11
23110,0,0,0,False,False,2022-08-14
23111,0,0,0,False,False,2022-08-23
23112,0,0,0,False,False,2022-08-16
23113,0,0,0,False,False,2022-08-14
23114,0,0,0,False,False,2022-08-03
23115,0,0,0,False,False,2022-08-18
23116,0,0,0,False,False,2022-08-29
23117,0,0,0,False,False,2022-08-24
23118,0,0,0,False,False,2022-08-28
23119,0,0,0,False,False,2022-08-27
23120,0,0,0,False,False,2022-08-03
23121,0,0,0,False,False,2022-08-14
23122,0,0,0,False,False,2022-08-24
23123,0,0,0,False,False,2022-08-25
23124,0,0,0,False,False,2022-08-27
23125,0,0,0,False,False,2022-08-15
23126,0,0,0,False,False,2022-08-17
23127,0,0,0,False,False,2022-08-20
23128,0,0,0,False,False,2022-08-14
23129,0,0,0,False,False,2022-08-07
23130,0,0,0,False,False,2022-08-19
23131,0,0,0,False,False,2022-08-31
23132,0,0,0,False,False,2022-08-09
23133,0,0,0,False,False,2022-08-03
23134,0,0,0,False,False,2022-08-19
23135,0,0,0,False,False,2022-08-17
23136,0,0,0,False,False,2022-08-03
23137,0,0,0,False,False,2022-08-09
23138,0,0,0,False,False,2022-08-13
23139,0,0,0,False,False,2022-08-27
23140,0,0,0,False,False,2022-08-01
23141,0,0,0,False,False,2022-08-02
23142,0,0,0,False,False,2022-08-01
23143,0,0,0,False,False,2022-08-26
23144,0,0,0,False,False,2022-08-31
23145,0,0,0,False,False,2022-08-01
23146,0,0,0,False,False,2022-08-23
23147,0,0,0,False,False,2022-08-02
23148,0,0,0,False,False,2022-08-29
23149,0,0,0,False,False,2022-08-13
23150,0,0,0,False,False,2022-08-30
23151,0,0,0,False,False,2022-08-10
23152,0,0,0,False,False,2022-08-23
23153,0,0,0,False,False,2022-08-14
23154,0,0,0,False,False,2022-08-13
23155,0,0,0,False,False,2022-08-27
23156,0,0,0,False,False,2022-08-11
23157,0,0,0,False,False,2022-08-05
23158,0,0,0,False,True,2022-08-15
23159,0,0,0,False,False,2022-08-25
23160,0,0,0,False,True,2022-08-13
23161,0,0,0,False,False,2022-08-17
23162,0,0,0,False,False,2022-08-20
23163,0,0,0,False,False,2022-08-29
23164,0,0,0,False,False,2022-08-22
23165,0,0,0,False,False,2022-08-26
23166,0,0,0,False,False,2022-08-29
23167,0,0,0,False,False,2022-08-02
23168,0,0,0,False,False,2022-08-29
23169,0,0,0,False,False,2022-08-04
23170,0,0,0,False,False,2022-08-29
23171,0,0,0,False,False,2022-08-11
23172,0,0,0,False,False,2022-08-15
23173,0,0,0,False,False,2022-08-04
23174,0,0,0,False,False,2022-08-02
23175,0,0,0,False,False,2022-08-19
23176,0,0,0,False,False,2022-08-28
23177,0,0,0,False,False,2022-08-13
23178,0,0,0,False,False,2022-08-06
23179,0,0,0,False,False,2022-08-09
23180,0,0,0,False,False,2022-08-30
23181,0,0,0,False,False,2022-08-26
23182,0,0,0,False,False,2022-08-14
23183,0,0,0,False,False,2022-08-11
23184,0,0,0,False,False,2022-08-23
23185,0,0,0,False,False,2022-08-31
23186,0,0,0,False,False,2022-08-04
23187,0,0,0,False,False,2022-08-15
23188,0,0,0,False,False,2022-08-04
23189,0,0,0,False,False,2022-08-04
23190,0,0,0,False,False,2022-08-21
23191,0,0,0,False,False,2022-08-08
23192,0,0,0,False,False,2022-08-29
23193,0,0,0,False,False,2022-08-31
23194,0,0,0,False,False,2022-08-07
23195,0,0,0,False,False,2022-08-25
23196,0,0,0,False,False,2022-08-07
23197,0,0,0,False,False,2022-08-30
23198,0,0,0,False,False,2022-08-25
23199,0,0,0,False,False,2022-08-15
23200,0,0,0,False,False,2022-08-19
23201,0,0,0,False,False,2022-08-28
23202,0,0,0,False,False,2022-08-22
23203,0,0,0,False,False,2022-08-01
23204,0,0,0,False,False,2022-08-26
23205,0,0,0,False,False,2022-08-02
23206,0,0,0,False,False,2022-08-25
23207,0,0,0,False,False,2022-08-30
23208,0,0,0,False,False,2022-08-25
23209,0,0,0,False,False,2022-08-17
23210,0,0,0,False,False,2022-08-20
23211,0,0,0,False,False,2022-08-03
23212,0,0,0,False,False,2022-08-02
23213,0,0,0,False,False,2022-08-15
23214,0,0,0,False,False,2022-08-30
23215,0,0,0,False,False,2022-08-28
23216,0,0,0,False,False,2022-08-05
23217,0,0,0,False,False,2022-08-30
23218,0,0,0,False,False,2022-08-15
23219,0,0,0,False,False,2022-08-17
23220,0,0,0,False,False,2022-08-11
23221,0,0,0,False,False,2022-08-18
23222,0,0,0,False,False,2022-08-20
23223,0,0,0,False,False,2022-08-08
23224,0,0,0,False,False,2022-08-17
23225,0,0,0,False,False,2022-08-16
23226,0,0,0,False,False,2022-08-02
23227,0,0,0,False,False,2022-08-14
23228,0,0,0,False,True,2022-08-12
23229,0,0,0,False,False,2022-08-21
23230,0,0,0,False,False,2022-08-03
23231,0,0,0,False,False,2022-08-29
23232,0,0,0,False,False,2022-08-15
23233,0,0,0,False,False,2022-08-10
23234,0,0,0,False,False,2022-08-10
23235,0,0,0,False,True,2022-08-06
23236,0,0,0,False,False,2022-08-21
23237,0,0,0,False,False,2022-08-25
23238,0,0,0,False,False,2022-08-20
23239,0,0,0,False,False,2022-08-28
23240,0,0,0,False,False,2022-08-03
23241,0,0,0,False,False,2022-08-04
23242,0,0,0,False,False,2022-08-04
23243,0,0,0,False,False,2022-08-24
23244,0,0,0,False,False,2022-08-31
23245,0,0,0,False,False,2022-08-22
23246,0,0,0,False,False,2022-08-06
23247,0,0,0,False,False,2022-08-17
23248,0,0,0,False,False,2022-08-20
23249,0,0,0,False,False,2022-08-26
23250,0,0,0,False,False,2022-08-26
23251,0,0,0,False,True,2022-08-03
23252,0,0,0,False,False,2022-08-22
23253,0,0,0,False,False,2022-08-06
23254,0,0,0,False,False,2022-08-20
23255,0,0,0,False,False,2022-08-05
23256,0,0,0,False,False,2022-08-13
23257,0,0,0,False,True,2022-08-16
23258,0,0,0,False,False,2022-08-14
23259,0,0,0,False,False,2022-08-01
23260,0,0,0,False,False,2022-08-09
23261,0,0,0,False,False,2022-08-21
23262,0,0,0,False,False,2022-08-26
23263,0,0,0,False,False,2022-08-23
23264,0,0,0,False,False,2022-08-25
23265,0,0,0,False,False,2022-08-19
23266,0,0,0,False,False,2022-08-12
23267,0,0,0,False,True,2022-08-15
23268,0,0,0,False,False,2022-08-20
23269,0,0,0,False,False,2022-08-02
23270,0,0,0,False,False,2022-08-11
23271,0,0,0,False,False,2022-08-29
23272,0,0,0,False,False,2022-08-28
23273,0,0,0,False,False,2022-08-03
23274,0,0,0,False,False,2022-08-03
23275,0,0,0,False,False,2022-08-24
23276,0,0,0,False,False,2022-08-12
23277,0,0,0,False,False,2022-08-14
23278,0,0,0,False,False,2022-08-10
23279,0,0,0,False,False,2022-08-08
23280,0,0,0,False,False,2022-08-01
23281,0,0,0,False,False,2022-08-02
23282,0,0,0,False,False,2022-08-31
23283,0,0,0,False,False,2022-08-21
23284,0,0,0,False,False,2022-08-01
23285,0,0,0,False,False,2022-08-26
23286,0,0,0,False,False,2022-08-10
23287,0,0,0,False,False,2022-08-06
23288,0,0,0,False,False,2022-08-04
23289,0,0,0,False,False,2022-08-09
23290,0,0,0,False,False,2022-08-18
23291,0,0,0,False,False,2022-08-18
23292,0,0,0,False,False,2022-08-28
23293,0,0,0,False,False,2022-08-20
23294,0,0,0,False,False,2022-08-14
23295,0,0,0,False,True,2022-08-01
23296,0,0,0,False,False,2022-08-13
23297,0,0,0,False,False,2022-08-04
23298,0,0,0,False,False,2022-08-18
23299,0,0,0,False,False,2022-08-07
23300,0,0,0,False,False,2022-08-31
23301,0,0,0,False,False,2022-08-03
23302,0,0,0,False,False,2022-08-13
23303,0,0,0,False,False,2022-08-20
23304,0,0,0,False,False,2022-08-16
23305,0,0,0,False,True,2022-08-23
23306,0,0,0,False,False,2022-08-19
23307,0,0,0,False,False,2022-08-21
23308,0,0,0,False,False,2022-08-11
23309,0,0,0,False,False,2022-08-08
23310,0,0,0,False,False,2022-08-14
23311,0,0,0,False,False,2022-08-31
23312,0,0,0,False,False,2022-08-19
23313,0,0,0,False,False,2022-08-02
23314,0,0,0,False,False,2022-08-18
23315,0,0,0,False,False,2022-08-17
23316,0,0,0,False,False,2022-08-26
23317,0,0,0,False,False,2022-08-21
23318,0,0,0,False,False,2022-08-02
23319,0,0,0,False,False,2022-08-29
23320,0,0,0,False,False,2022-08-22
23321,0,0,0,False,False,2022-08-07
23322,0,0,0,False,False,2022-08-31
23323,0,0,0,False,False,2022-08-05
23324,0,0,0,False,False,2022-08-27
23325,0,0,0,False,False,2022-08-12
23326,0,0,0,False,False,2022-08-14
23327,0,0,0,False,False,2022-08-30
23328,0,0,0,False,False,2022-08-05
23329,0,0,0,False,False,2022-08-29
23330,0,0,0,False,True,2022-08-07
23331,0,0,0,False,False,2022-08-21
23332,0,0,0,False,True,2022-08-18
23333,0,0,0,False,False,2022-08-14
23334,0,0,0,False,False,2022-08-18
23335,0,0,0,False,False,2022-08-05
23336,0,0,0,False,False,2022-08-02
23337,0,0,0,False,False,2022-08-27
23338,0,0,0,False,False,2022-08-12
23339,0,0,0,False,False,2022-08-27
23340,0,0,0,False,False,2022-08-05
23341,0,0,0,False,False,2022-08-06
23342,0,0,0,False,False,2022-08-30
23343,0,0,0,False,False,2022-08-24
23344,0,0,0,False,False,2022-08-25
23345,0,0,0,False,False,2022-08-31
23346,0,0,0,False,False,2022-08-02
23347,0,0,0,False,False,2022-08-23
23348,0,0,0,False,False,2022-08-20
23349,0,0,0,False,False,2022-08-16
23350,0,0,0,False,False,2022-08-09
23351,0,0,0,False,False,2022-08-23
23352,0,0,0,False,False,2022-08-24
23353,0,0,0,False,False,2022-08-18
23354,0,0,0,False,False,2022-08-29
23355,0,0,0,False,False,2022-08-08
23356,0,0,0,False,False,2022-08-20
23357,0,0,0,False,True,2022-08-03
23358,0,0,0,False,False,2022-08-11
23359,0,0,0,False,False,2022-08-23
23360,0,0,0,False,True,2022-08-24
23361,0,0,0,False,False,2022-08-14
23362,0,0,0,False,False,2022-08-14
23363,0,0,0,False,False,2022-08-16
23364,0,0,0,False,False,2022-08-16
23365,0,0,0,False,False,2022-08-10
23366,0,0,0,False,False,2022-08-28
23367,0,0,0,False,False,2022-08-08
23368,0,0,0,False,False,2022-08-27
23369,0,0,0,False,False,2022-08-16
23370,0,0,0,False,False,2022-08-24
23371,0,0,0,False,False,2022-08-12
23372,0,0,0,False,False,2022-08-22
23373,0,0,0,False,False,2022-08-16
23374,0,0,0,False,False,2022-08-19
23375,0,0,0,False,False,2022-08-24
23376,0,0,0,False,False,2022-08-18
23377,0,0,0,False,False,2022-08-06
23378,0,0,0,False,False,2022-08-12
23379,0,0,0,False,False,2022-08-12
23380,0,0,0,False,False,2022-08-30
23381,0,0,0,False,False,2022-08-19
23382,0,0,0,False,False,2022-08-03
23383,0,0,0,False,False,2022-08-08
23384,0,0,0,False,False,2022-08-23
23385,0,0,0,False,False,2022-08-14
23386,0,0,0,False,False,2022-08-23
23387,0,0,0,False,False,2022-08-02
23388,0,0,0,False,True,2022-08-11
23389,0,0,0,False,False,2022-08-18
23390,0,0,0,False,False,2022-08-23
23391,0,0,0,False,False,2022-08-04
23392,0,0,0,False,False,2022-08-08
23393,0,0,0,False,False,2022-08-17
23394,0,0,0,False,False,2022-08-30
23395,0,0,0,False,False,2022-08-27
23396,0,0,0,False,False,2022-08-20
23397,0,0,0,False,False,2022-08-23
23398,0,0,0,False,False,2022-08-30
23399,0,0,0,False,False,2022-08-18
23400,0,0,0,False,False,2022-08-01
23401,0,0,0,False,False,2022-08-13
23402,0,0,0,False,False,2022-08-14
23403,0,0,0,False,False,2022-08-18
23404,0,0,0,False,False,2022-08-22
23405,0,0,0,False,False,2022-08-16
23406,0,0,0,False,False,2022-08-27
23407,0,0,0,False,False,2022-08-14
23408,0,0,0,False,False,2022-08-26
23409,0,0,0,False,False,2022-08-18
23410,0,0,0,False,False,2022-08-31
23411,0,0,0,False,False,2022-08-21
23412,0,0,0,False,False,2022-08-09
23413,0,0,0,False,False,2022-08-24
23414,0,0,0,False,True,2022-08-30
23415,0,0,0,False,False,2022-08-27
23416,0,0,0,False,False,2022-08-13
23417,0,0,0,False,False,2022-08-23
23418,0,0,0,False,False,2022-08-19
23419,0,0,0,False,False,2022-08-15
23420,0,0,0,False,False,2022-08-27
23421,0,0,0,False,False,2022-08-22
23422,0,0,0,False,False,2022-08-23
23423,0,0,0,False,False,2022-08-02
23424,0,0,0,False,False,2022-08-27
23425,0,0,0,False,False,2022-08-23
23426,0,0,0,False,False,2022-08-20
23427,0,0,0,False,False,2022-08-19
23428,0,0,0,False,False,2022-08-16
